detailCategory,detailSource,partner,period,paymentId,txnType,speedFlag,processingMethod,payerFunding,payeeFunding,payerCcy,payeeCcy,payerCountry,payeeCountry,accountId,paymentType,submissionDate,creditCompleteDate,creditCompleteMonth,payerEmail,payerBusinessName,payeeEmail,payeeBusinessName,creditRail,transactionProcessingMethodRaw,fundingMethodUsed,payeeAmountCurrency,payeeAmount,usdAmountDebited,paymentUsdEquivalentAmount,estRevenue,txnTypeRaw,isRTP,isFasterAch,partnerGroupSource,initiatorStatus,typeDefn,reversalDate,paymentPriority,stampliFxDirection,customerMarkupPct,stampliBuyRatePct,stampliMarkupPct,stampliMarkupPctCalculated,stampliMarkupPctUsed,stampliMarkupPctMatchesSheet,stampliMarkupAmount,stampliMarkupAmountProvided,stampliMarkupAmountCalculated,stampliMarkupAmountMatchesSheet,midMarketFallbackUsed
transaction,offline_billing,Stampli,2026-05,7339742,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1326193,payment,2026-04-27,2026-05-01,2026-05,813933573171588420900fe20b185a346d3a046603898c4517e@stampli.com,"Science Interactive Group, LLC",sigap-eabb615e-b89e-4d84-bb0e-03063373670e-USD@stampli.com,Aldon,CITI,Nacha,Bank,USD,6683.75,6683.75,6683.75,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348142,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1400020,payment,2026-04-28,2026-05-01,2026-05,36424197017260182233c22e0d0a1e0466a800d2a7f611ed02c@stampli.com,Noble Network of Charter Schools,nobleinvoices-0e458f73-da32-4627-b8f0-273285c45ac9-USD@stampli.com,GCYC LLC,CITI,Nacha,Bank,USD,45833.33,45833.33,45833.33,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353720,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904863,payment,2026-04-28,2026-05-04,2026-05,82465582717761789138ef9088caa3046d08849da9fcadbe5e7@stampli.com,Elkton Nursing and Rehabilitation Center,hrtgcs-69913d93-dec0-4bbc-bef4-aa2e3165d8ec-USD@stampli.com,ReMED Services,CITI,Nacha,Bank,USD,5840.7,5840.7,5840.7,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352907,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904876,payment,2026-04-28,2026-05-04,2026-05,83232742517761789440d55e7fd028d4ab7afd8dea8a6475d84@stampli.com,Crescent Cities Nursing and Rehabilitation,hrtgcs-eb8eccc7-08c5-41bd-9d10-16182ea54405-USD@stampli.com,Apploi Corp,CITI,Nacha,Bank,USD,180,180,180,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345999,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1864684,payment,2026-04-27,2026-05-01,2026-05,3946055981773074732013954d6da794533b36719b667f401b0@stampli.com,Maggie Valley Operator,hrtgcs-c1c710b7-a0b8-4d66-b7bb-0cad0cc69d4c-USD@stampli.com,"Formation Healthcare Group, LLC",CITI,Nacha,Bank,USD,270,270,270,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342521,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1423368,payment,2026-04-27,2026-05-01,2026-05,2728855721728935632ba82b0e225de4191b242ccb0cc66b092@stampli.com,"Strategic Dental Executives, LLC",cdp-2fa09638-6de1-4026-992f-c6f95e45de5f-USD@stampli.com,Airgas,CITI,Nacha,Bank,USD,1386.37,1386.37,1386.37,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355482,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1438746,payment,2026-04-28,2026-05-04,2026-05,47566991517307558472e561fb8a02f4eaf8e97aa40ad64e23a@stampli.com,"World 50, LLC",world50-4263a12d-5ae2-4741-821b-3a5b8d7eec01-USD@stampli.com,"Bartlette Humphries, Inc., DBA Anytime Coffee",CITI,Nacha,Bank,USD,876.82,876.82,876.82,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345096,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1459873,payment,2026-04-27,2026-05-01,2026-05,47143928517339229701a987aadbbbb4aa69a15f8ef82ca17b8@stampli.com,"TGS Lincoln Park, LLC",thegardnerschool-f2de41f0-698b-4f90-ae85-1176b71779a8-USD@stampli.com,Miss Make-Believe LLC,CITI,Nacha,Bank,USD,350,350,350,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342643,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1333652,payment,2026-04-27,2026-05-01,2026-05,3008935811716928243e906e45f35ba487c907582519379338d@stampli.com,"National Grid Renewables Development, LLC",nationalgridrenewables-c83622c9-3d6a-4c13-b87e-6bc47f922d62-USD@stampli.com,Louis Runge,CITI,Nacha,Bank,USD,2000,2000,2000,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353688,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1813809,payment,2026-04-28,2026-05-04,2026-05,8339966751768422858762e9466f7a543299e556f96afb8a09f@stampli.com,"1X Technologies, Inc.",us-ap1xtech-773d681c-1c92-48ec-b11c-68bc793d915c-USD@stampli.com,Keyence Corp. of America,CITI,Nacha,Bank,USD,43792.66,43792.66,43792.66,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7341773,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1451499,payment,2026-04-27,2026-05-01,2026-05,8737851851732545925b179ef3e9e1d49c98dc21272450ba218@stampli.com,SBO MSO LLC,suburbanortho-f9838f9a-986c-49d6-88ec-dcf2df0ca347-USD@stampli.com,Staples,CITI,Nacha,Bank,USD,191.03,191.03,191.03,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7345114,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1864684,payment,2026-04-27,2026-05-01,2026-05,3946055981773074732013954d6da794533b36719b667f401b0@stampli.com,Maggie Valley Operator,hrtgcs-7ca6e954-f2f2-4370-8163-1e78fb1d4acd-USD@stampli.com,Accelerated Care Plus Leasing Inc.,CITI,Nacha,Bank,USD,8779.67,8779.67,8779.67,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339852,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1425834,payment,2026-04-27,2026-05-01,2026-05,52160189217292567033d226e6cd02d49fcb57994dd1d1b6589@stampli.com,"Gary Railway Company, LLC",transtar-88d9c317-7700-4103-adb3-1835073d9440-USD@stampli.com,RLH1 LLC,CITI,Nacha,Bank,USD,26950.7,26950.7,26950.7,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352296,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1818043,payment,2026-04-28,2026-05-04,2026-05,922207924176885270412c84a30473f4ca780cc095032bc2d94@stampli.com,Apopka North,adventgroup-3dc2045e-7bb6-4393-b952-10cf4122e79f-USD@stampli.com,INTEGRA SCRIPTS LLC,CITI,Nacha,Bank,USD,1892,1892,1892,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353485,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1639019,payment,2026-04-28,2026-05-04,2026-05,832626843175284723816845754786e4fbc8ecb1de91f2fc04c@stampli.com,Built Brands LLC,builtbar-28173561-dc57-4b48-a7b0-5533114fb926-USD@stampli.com,Midwest Industrial Rubber,CITI,Nacha,Bank,USD,6603.67,6603.67,6603.67,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7343899,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1586337,payment,2026-04-27,2026-05-01,2026-05,873529691174776045689174e1848404459af0f627ef1096e37@stampli.com,Garret Shields Infrastructure,garretshields-0bda91b5-859c-4573-8011-10f4f2da1bd9-USD@stampli.com,Texas Sawing & Seal-V,CITI,Nacha,Bank,USD,30240.8,30240.8,30240.8,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7344678,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1908855,payment,2026-04-27,2026-05-01,2026-05,4312032261776357932d411bb297f6e49ea97e093b4a75dcc82@stampli.com,"C. Bennett Building Supply, Inc.",cbennett-bdd5ea9e-9b90-4f04-adc4-377079ff807a-USD@stampli.com,JAMES GOSSRAU,CITI,Nacha,Bank,USD,1024.65,1024.65,1024.65,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355234,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904876,payment,2026-04-28,2026-05-04,2026-05,83232742517761789440d55e7fd028d4ab7afd8dea8a6475d84@stampli.com,Crescent Cities Nursing and Rehabilitation,hrtgcs-833bf914-6a65-42cd-88db-2210e334060c-USD@stampli.com,Medline Industries Inc.,CITI,Nacha,Bank,USD,12166.21,12166.21,12166.21,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347102,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1695303,payment,2026-04-27,2026-05-01,2026-05,9329736061758291323d8a4878485714fe68fd5ffc6b3b9e7b8@stampli.com,Wisconsin Center for Infusion SC,vivoap-ecc59d6e-91cb-49db-942f-3cbbaddba0b9-USD@stampli.com,Medline,CITI,Nacha,Bank,USD,159.69,159.69,159.69,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342683,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1776048,payment,2026-04-27,2026-05-01,2026-05,92005772717649531274849ef31f29340f2a137c44164046802@stampli.com,Chugach School District,chugachschools-614a2db4-109e-4406-a81a-3de63b904e77-USD@stampli.com,"DOUGHERTY, ANNIE",CITI,Nacha,Bank,USD,236,236,236,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348782,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1761881,payment,2026-04-28,2026-05-04,2026-05,9545139601763744423a91eafa4fccf4d77b20251f195e4fd73@stampli.com,ALEXANDER ANDREW INC. DBA FALLTECH,falltech-bcff5b0f-efe4-458b-a7a6-195e5773fd47-USD@stampli.com,STEHLIK SALES,CITI,Nacha,Bank,USD,58275.36,58275.36,58275.36,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353398,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1458467,payment,2026-04-28,2026-05-04,2026-05,8326378641733768121ac4bc8e4349f4bdcb61e59c51ba84eed@stampli.com,California Pacific Charter Schools,cpcs-0a3df3c6-67b4-45d9-8904-9ff9c7d03740-USD@stampli.com,Victoria Campbell,CITI,Nacha,Bank,USD,391.4,391.4,391.4,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7343702,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1418283,payment,2026-04-27,2026-05-01,2026-05,74195101617283153051a47d981ec77406c87427d5a6a123562@stampli.com,First Service Credit Union,fscu-20eae3d5-7279-461c-a631-aaec53d95e02-USD@stampli.com,"Kinder Morgan, Inc.",CITI,Nacha,Bank,USD,550,550,550,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7340322,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1461137,payment,2026-04-27,2026-05-01,2026-05,20437645017341057321689cf3ea0074bc8852c7b0f2acaadaf@stampli.com,"Cescaphe Limited, LLC",cescaphe-7049ad85-4d2c-4cad-a5e6-04905060b567-USD@stampli.com,WESTSIDE MEATS,CITI,Nacha,Bank,USD,15288.55,15288.55,15288.55,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346332,USD Abroad,Standard,Wire,Bank,Bank,USD,USD,US,CN,1478857,payment,2026-04-27,2026-05-01,2026-05,2701728601736696721d507b0c7097340e58c44d3ab350df7e2@stampli.com,HIS INTERNATIONAL GROUP LLC,bentexgroup-dc32e164-df77-41ab-95c0-8069faa9394d-USD@stampli.com,ALICE HUANG,CITI,Wire,Bank,USD,2446.14,2446.14,2446.14,0,USD Abroad,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7356117,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1401936,payment,2026-04-28,2026-05-04,2026-05,9542300281726155929ad2187236d2e4b04ad445a7cbdaf029e@stampli.com,TA CHEN INTERNATIONAL INC,tci-684270ec-5314-47f2-a46f-d0b953ac4c72-USD@stampli.com,"COOLSYS COMMERCIAL AND INDUSTRIAL SOLUTIONS, INC.",CITI,Nacha,Bank,USD,412.88,412.88,412.88,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7343469,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1732777,payment,2026-04-27,2026-05-01,2026-05,27288557217613162542850d87982874bc393d81113aac09f97@stampli.com,"Strategic Dental Executives, LLC",cdp-b6500cb0-8d2f-49d0-9d68-2e1e06953dc6-USD@stampli.com,"Pye-Barker Fire & Safety, LLC",CITI,Nacha,Bank,USD,101.55,101.55,101.55,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346072,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1831759,payment,2026-04-27,2026-05-01,2026-05,1130248561770058841301aa8b349a04116aebc5a46aae290b8@stampli.com,Daniel Gale Agency,dgap-35700ff3-0fea-4a24-8094-b3c389a24803-USD@stampli.com,Richner Communications Inc,CITI,Nacha,Bank,USD,3741,3741,3741,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352812,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904789,payment,2026-04-28,2026-05-04,2026-05,86243404317761770410fccf4ff0c134871921f2398b8773ea8@stampli.com,Henrico Health and Rehabilitation Center,hrtgcs-018b5d60-d96e-4c7f-a578-582b3c70f92a-USD@stampli.com,Gerimedix,CITI,Nacha,Bank,USD,272.56,272.56,272.56,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7356161,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1399063,payment,2026-04-28,2026-05-04,2026-05,47398692217259129576a2b327dca8a485c96943d1a1c8ab756@stampli.com,"Dallas Highway, LLC",chmgsolutions-416c4939-3fd5-41ff-8c3f-e8125e524f6f-USD@stampli.com,"Eco Tech, LLC",CITI,Nacha,Bank,USD,220,220,220,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342613,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1423368,payment,2026-04-27,2026-05-01,2026-05,2728855721728935632ba82b0e225de4191b242ccb0cc66b092@stampli.com,"Strategic Dental Executives, LLC",cdp-cb45481c-25ef-4b76-9355-c0363033652d-USD@stampli.com,"Patterson Dental Supply, Inc.",CITI,Nacha,Bank,USD,1624.44,1624.44,1624.44,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7347377,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1831531,payment,2026-04-27,2026-05-01,2026-05,95287593117700470812b8ce534a1fc4dae8ea637dcfa39e82b@stampli.com,American Golf Corporation,agc-897f0de2-a150-4b46-9026-953a80e7de87-USD@stampli.com,2Create Designs LLC,CITI,Nacha,Bank,USD,485,485,485,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339740,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1326193,payment,2026-04-27,2026-05-01,2026-05,813933573171588420900fe20b185a346d3a046603898c4517e@stampli.com,"Science Interactive Group, LLC",sigap-2bc9110a-c7eb-4af2-a960-0bb0e879fccb-USD@stampli.com,Express Packaging Inc.,CITI,Nacha,Bank,USD,4410,4410,4410,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7366210,Domestic,FasterACH,ACH,Bank,Bank,USD,USD,US,US,1422053,payment,2026-04-30,2026-05-01,2026-05,8811416451728682232df238189413d4c5ab4b0cb1270a52274@stampli.com,"Heartbeat Health Opco, LLC",qoroshealth-f118631c-f397-4ad1-9716-ba9625e19dfd-USD@stampli.com,Alicia Zamora,CITI,Nacha,Bank,USD,1000,1000,1000,0,Domestic,false,true,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346137,USD Abroad,Standard,Wire,Bank,Bank,USD,USD,US,CN,1478857,payment,2026-04-27,2026-05-01,2026-05,2701728601736696721d507b0c7097340e58c44d3ab350df7e2@stampli.com,HIS INTERNATIONAL GROUP LLC,bentexgroup-b437be99-399e-41d8-afaf-dd9b9c4c0f49-USD@stampli.com,"JIANGXI TAIZI APPAREL CO.,  LTD",CITI,Wire,Bank,USD,630245.54,630245.54,630245.54,0,USD Abroad,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346337,USD Abroad,Standard,Wire,Bank,Bank,USD,USD,US,CN,1478857,payment,2026-04-27,2026-05-01,2026-05,2701728601736696721d507b0c7097340e58c44d3ab350df7e2@stampli.com,HIS INTERNATIONAL GROUP LLC,bentexgroup-39873c29-4c59-4d3f-bf73-7f2bf04901a7-USD@stampli.com,HAO JIA QIANG,CITI,Wire,Bank,USD,2981.91,2981.91,2981.91,0,USD Abroad,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346551,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1414947,payment,2026-04-27,2026-05-01,2026-05,4119871061727816477a011bc38d4de42ea82b6747e95602582@stampli.com,Allied Vaughn,alliedvaughn-f8bf79c5-52da-40d9-b0aa-e42e98746e14-USD@stampli.com,HQI Painters Inc.,CITI,Nacha,Bank,USD,3373.5,3373.5,3373.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354413,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1405097,payment,2026-04-28,2026-05-04,2026-05,873092101172658633527f11a8fb1f64a0e81e32bad27b43b1c@stampli.com,CIG BID Co,cig_invoices-ae2b8c3d-44a5-408f-bfab-65a25ed067d1-USD@stampli.com,"EGW Utilities, Inc.",CITI,Nacha,Bank,USD,1660.94,1660.94,1660.94,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7356193,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1418280,payment,2026-04-28,2026-05-04,2026-05,3408611211728315281dca7c89deb9f471da5c2d09d8230abb8@stampli.com,Volunteers of American Ohio &amp; Indiana,voaohin-0eebdd9f-3be0-45bf-8482-0892fa743885-USD@stampli.com,MINNIE'S REAL ESTATE LLC,CITI,Nacha,Bank,USD,549.5,549.5,549.5,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7342606,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1333652,payment,2026-04-27,2026-05-01,2026-05,3008935811716928243e906e45f35ba487c907582519379338d@stampli.com,"National Grid Renewables Development, LLC",nationalgridrenewables-c1f907cf-97eb-4a51-a49e-106a57e3c036-USD@stampli.com,Gregory Charles Hibner Living Trust,CITI,Nacha,Bank,USD,88059.13,88059.13,88059.13,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7339795,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1425812,payment,2026-04-27,2026-05-01,2026-05,2515891281729255281ef4cb971421f4fbe971bf9f74000d292@stampli.com,"Union Railroad Company, LLC",transtar-5269b82a-e51c-4166-a165-431de95a4362-USD@stampli.com,CARLY RAILCAR COMPONENTS LLC,CITI,Nacha,Bank,USD,3270,3270,3270,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7354565,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1701195,payment,2026-04-28,2026-05-04,2026-05,12345678917588160353e9a0b0331f24ed28735e10be75e7f93@stampli.com,Green Hill,hrtgcs-2f9e5d89-54de-429b-841d-230c982dd9d6-USD@stampli.com,J&J Solutions,CITI,Nacha,Bank,USD,155.04,155.04,155.04,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348200,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1290435,payment,2026-04-28,2026-05-04,2026-05,881745021171104483770cf38a1c4654f6681e42532ab1cc668@stampli.com,"Blank Collective, LLC",avafoodlabs-ce5b22d3-a772-457f-a8f8-903c5840a2e0-USD@stampli.com,Labelink USA,CITI,Nacha,Bank,USD,514.64,514.64,514.64,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7351173,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1875779,payment,2026-04-28,2026-05-04,2026-05,4723273521773937830e01c4ccb1af54b7fbe2fbe4e0a5d50c9@stampli.com,"Lexington Senior Housing, LLC",highgrove-7ff2fee3-3ffa-4d79-b291-c3b70ebede0c-USD@stampli.com,TwoMagnets Inc.,CITI,Nacha,Bank,USD,3824.52,3824.52,3824.52,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355693,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1784862,payment,2026-04-28,2026-05-04,2026-05,832811532176582433640ae6e23e9e54b6eae88d345e732c451@stampli.com,Moments Hospice of St Cloud LLC,moments-e25eecb1-007a-4e4f-b21c-9ff58f88f170-USD@stampli.com,R&B - Bethany on the Lake,CITI,Nacha,Bank,USD,13612.55,13612.55,13612.55,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352124,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1420919,payment,2026-04-28,2026-05-04,2026-05,84368994317285838866a42b51c83ed43e0ac365ccab99555b5@stampli.com,Moments Hospice of Des Moines LLC,moments-2a675aac-2d0c-4c02-9b95-16b30b10d7dc-USD@stampli.com,River Cities Development,CITI,Nacha,Bank,USD,1800,1800,1800,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7350633,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1400524,payment,2026-04-28,2026-05-04,2026-05,6507995961726083934bfdf961b3fa34d76b25359714b2da82c@stampli.com,Pescanova Inc,pescanova-80363ff2-5bb3-4220-a5c4-f04614641326-USD@stampli.com,SEAONUS COLD STORAGE,CITI,Nacha,Bank,USD,2164,2164,2164,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346003,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1792032,payment,2026-04-27,2026-05-01,2026-05,9528759311766437136ce918a334b074a21b253250166d2b9a5@stampli.com,American Golf Corporation,agc-13d84064-31ac-4aae-9871-656607849f58-USD@stampli.com,The Jankovich Company,CITI,Nacha,Bank,USD,5436.88,5436.88,5436.88,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7352989,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904870,payment,2026-04-28,2026-05-04,2026-05,86252401517761789293b7603ed37244364a04d8da2c86b5a6d@stampli.com,Lynchburg Health,hrtgcs-5b715116-ba5f-48d3-a4d4-78bcc68e13dd-USD@stampli.com,Wallace 360,CITI,Nacha,Bank,USD,2678,2678,2678,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7355718,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1784862,payment,2026-04-28,2026-05-04,2026-05,832811532176582433640ae6e23e9e54b6eae88d345e732c451@stampli.com,Moments Hospice of St Cloud LLC,moments-79b8f5b1-8255-46d2-a6d9-304e160772b6-USD@stampli.com,R&B - Aicota Health Care Center Inc,CITI,Nacha,Bank,USD,85314.59,85314.59,85314.59,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7348822,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1820560,payment,2026-04-28,2026-05-04,2026-05,4123160821769034918d911dd46db704989a65ba44b6468df60@stampli.com,198 Madison Ave Realty NY LLC,bentexgroup-102b339f-13ea-4d38-b7bc-51b45f6ad0d8-USD@stampli.com,NEW YORK RESOURCE CENTER CONDOMINIUM - 198 Madison Ave Realty NY LLC,CITI,Nacha,Bank,USD,21707.48,21707.48,21707.48,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346824,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1654946,payment,2026-04-27,2026-05-01,2026-05,7426090061754512227880193460d7242bebd14a315effa903e@stampli.com,Suzanne K Gazda MD PLLC,vivoap-85a58a60-b43b-43a1-9a41-8e7316d01de9-USD@stampli.com,McKesson Specialty Distribution,CITI,Nacha,Bank,USD,24330.29,24330.29,24330.29,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353405,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1639019,payment,2026-04-28,2026-05-04,2026-05,832626843175284723816845754786e4fbc8ecb1de91f2fc04c@stampli.com,Built Brands LLC,builtbar-2fe0c2d6-ffd1-48f6-aa03-e3aaa75bda8a-USD@stampli.com,"Brady Industries of Utah LLC, A BradyPlus Company",CITI,Nacha,Bank,USD,29506.25,29506.25,29506.25,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7353373,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1904872,payment,2026-04-28,2026-05-04,2026-05,8625238881776178934566a6107a30a4beab890702f33ba8e5e@stampli.com,Alamance Health Care Center,hrtgcs-6caf672d-a8e8-49d4-af59-2268084711d6-USD@stampli.com,Moore's Electrical & Mechanical,CITI,Nacha,Bank,USD,2762.42,2762.42,2762.42,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
transaction,offline_billing,Stampli,2026-05,7346411,Domestic,Standard,ACH,Bank,Bank,USD,USD,US,US,1402279,payment,2026-04-27,2026-05-01,2026-05,9528759311726178447a357c4a210384206aa2b6eaf4204b6de@stampli.com,American Golf Corporation,agc-3ad7bf99-bfe1-4e35-9ec4-b16485068b7a-USD@stampli.com,Dunlop Sports Americas/Srixon/Cleveland Golf/Srixon/XXIO,CITI,Nacha,Bank,USD,2360.05,2360.05,2360.05,0,Domestic,false,false,Stampli,,,,,,,,,,,,,,,,
